Season,Team1ID,Team2ID,target,T1FGM_mean,T1FGA_mean,T1FGM3_mean,T1FTM_mean,T1FTA_mean,T1OR_mean,T1DR_mean,T1Ast_mean,T1TO_mean,T1Stl_mean,T1Blk_mean,T1PF_mean,T2FGM_mean,T2FGA_mean,T2FGM3_mean,T2FTM_mean,T2FTA_mean,T2OR_mean,T2DR_mean,T2Ast_mean,T2TO_mean,T2Stl_mean,T2Blk_mean,T2PF_mean,T1_seed,T2_seed,seeddiff
2011,3416,3326,0.0,25.0,63.0,8.0,11.0,12.0,15.0,24.0,10.0,18.0,6.0,0.0,19.0,29.333333333333332,55.0,4.333333333333333,11.0,14.666666666666666,6.333333333333333,24.666666666666668,19.333333333333332,15.0,6.0,7.0,12.333333333333334,13,4,9
2011,3173,3336,0.0,27.0,64.0,10.0,2.0,5.0,9.0,28.0,16.0,22.0,3.0,0.0,17.0,28.0,63.5,2.5,15.5,18.5,13.0,27.0,11.0,15.0,9.0,3.0,12.5,11,6,5
2011,3403,3385,0.0,20.0,60.0,3.0,7.0,9.0,13.0,27.0,10.0,20.0,12.0,4.0,17.0,21.5,60.0,1.5,7.5,13.0,14.5,21.5,11.5,15.0,9.0,2.0,12.0,8,9,-1
2011,3413,3390,0.0,22.0,47.0,6.0,9.0,12.0,2.0,17.0,13.0,15.0,3.0,0.0,14.0,28.6,57.8,7.0,11.4,16.0,12.6,29.2,17.2,14.4,4.8,4.4,12.4,16,1,15
2011,3113,3396,0.0,17.0,55.0,2.0,9.0,10.0,15.0,21.0,11.0,18.0,5.0,3.0,12.0,24.5,60.0,6.0,8.5,15.5,13.5,21.0,10.5,12.5,11.5,2.5,17.0,7,10,-3
2011,3391,3397,0.0,12.0,66.0,3.0,7.0,9.0,10.0,21.0,3.0,13.0,3.0,1.0,18.0,31.75,68.0,5.0,12.0,19.0,17.5,31.25,15.75,11.5,6.5,5.25,13.5,16,1,15
2011,3285,3417,0.0,16.0,49.0,7.0,8.0,12.0,14.0,20.0,9.0,25.0,8.0,2.0,20.0,22.5,52.0,2.5,17.5,26.5,12.5,20.0,11.5,17.5,15.0,3.0,18.5,14,3,11
2011,3341,3124,0.0,12.0,60.0,3.0,3.0,5.0,13.0,20.0,3.0,18.0,5.0,1.0,16.0,24.5,52.0,2.75,18.25,27.25,12.25,28.25,12.25,16.5,6.0,9.5,14.25,16,1,15
2011,3216,3163,0.0,17.0,54.0,3.0,2.0,4.0,5.0,18.0,9.0,11.0,7.0,0.0,14.0,26.6,59.6,5.6,10.2,14.0,14.6,28.0,19.0,14.8,8.2,3.4,13.6,16,1,15
2011,3359,3199,0.0,14.0,52.0,5.0,13.0,19.0,7.0,16.0,7.0,12.0,3.0,2.0,21.0,22.5,54.5,6.5,16.0,25.5,17.0,31.5,14.5,17.5,5.0,1.0,16.0,14,3,11
2011,3343,3207,0.0,16.0,43.0,4.0,13.0,16.0,9.0,24.0,11.0,18.0,5.0,2.0,14.0,22.666666666666668,57.0,10.333333333333334,13.333333333333334,17.666666666666668,13.666666666666666,21.666666666666668,12.0,13.666666666666666,7.666666666666667,4.333333333333333,18.333333333333332,12,5,7
2011,3292,3208,0.0,16.0,56.0,3.0,6.0,10.0,12.0,19.0,7.0,17.0,6.0,0.0,18.0,20.0,56.666666666666664,4.333333333333333,7.333333333333333,13.0,13.0,24.333333333333332,8.666666666666666,15.666666666666666,8.333333333333334,3.6666666666666665,15.0,11,6,5
2011,3435,3257,0.0,25.0,57.0,7.0,5.0,6.0,7.0,12.0,15.0,14.0,12.0,3.0,15.0,29.333333333333332,56.666666666666664,7.0,12.666666666666666,16.0,11.333333333333334,23.0,14.666666666666666,17.0,12.666666666666666,2.3333333333333335,15.333333333333334,10,7,3
2011,3384,3268,0.0,16.0,52.0,4.0,12.0,18.0,12.0,20.0,10.0,24.0,11.0,1.0,20.0,20.5,57.5,4.0,18.5,27.5,20.0,24.5,11.5,21.5,10.0,3.5,19.0,13,4,9
2011,3205,3274,0.0,24.0,70.0,8.0,6.0,7.0,16.0,24.0,10.0,21.0,8.0,1.0,23.0,28.5,69.5,7.0,17.5,24.0,17.0,27.5,15.5,14.5,10.5,5.5,16.0,14,3,11
2011,3320,3277,0.0,24.0,53.0,4.0,14.0,19.0,7.0,28.0,12.0,15.0,7.0,1.0,16.0,25.0,59.5,7.0,5.5,9.5,12.5,24.5,15.5,18.5,9.0,4.0,19.0,13,4,9
2011,3241,3328,0.0,28.0,77.0,2.0,14.0,19.0,17.0,21.0,7.0,14.0,15.0,4.0,21.0,27.666666666666668,63.333333333333336,5.333333333333333,15.0,18.0,12.333333333333334,27.0,16.0,21.333333333333332,7.333333333333333,3.6666666666666665,17.0,11,6,5
2011,3243,3345,0.0,19.0,63.0,6.0,1.0,2.0,20.0,22.0,6.0,16.0,3.0,0.0,15.0,15.5,48.0,4.0,11.5,14.0,7.0,21.5,7.5,12.5,6.0,7.5,14.5,8,9,-1
2011,3256,3353,0.0,17.0,63.0,3.0,14.0,20.0,13.0,21.0,7.0,10.0,9.0,4.0,16.0,23.5,54.0,4.5,10.5,13.5,10.5,26.5,15.5,16.0,8.5,5.5,19.0,10,7,3
2011,3270,3401,0.0,19.0,59.0,4.0,5.0,10.0,13.0,12.0,3.0,14.0,5.0,0.0,13.0,27.0,60.0,5.166666666666667,13.0,16.5,13.333333333333334,24.5,14.666666666666666,13.166666666666666,8.5,5.0,16.166666666666668,15,2,13
2011,3222,3452,0.0,22.0,56.0,7.0,22.0,29.0,10.0,26.0,9.0,16.0,5.0,5.0,21.0,25.5,64.5,6.0,16.5,24.5,18.0,21.5,11.5,16.0,7.5,2.5,23.0,8,9,-1
2011,3114,3453,0.0,23.0,51.0,5.0,4.0,6.0,5.0,23.0,16.0,17.0,7.0,1.0,21.0,23.0,54.333333333333336,7.333333333333333,13.333333333333334,18.333333333333332,12.333333333333334,19.333333333333332,17.333333333333332,18.0,10.333333333333334,2.0,15.333333333333334,12,5,7
2011,3355,3462,0.0,18.0,51.0,5.0,15.0,18.0,4.0,22.0,12.0,11.0,4.0,2.0,17.0,26.0,56.5,8.5,13.0,20.5,13.0,23.5,15.0,18.5,6.5,7.0,17.0,15,2,13
2011,3336,3177,0.0,28.0,63.5,2.5,15.5,18.5,13.0,27.0,11.0,15.0,9.0,3.0,12.5,24.666666666666668,63.666666666666664,6.666666666666667,8.666666666666666,15.0,17.666666666666668,20.0,11.666666666666666,13.666666666666666,9.333333333333334,3.0,15.333333333333334,6,3,3
2011,3265,3181,0.0,25.0,54.5,10.0,10.0,14.0,5.0,23.5,20.5,13.5,7.0,3.5,20.5,25.75,63.25,4.5,11.75,18.25,16.25,21.5,15.25,14.0,12.5,1.0,14.0,10,2,8
2011,3417,3211,0.0,22.5,52.0,2.5,17.5,26.5,12.5,20.0,11.5,17.5,15.0,3.0,18.5,28.5,63.5,4.25,18.0,22.0,10.5,23.25,17.0,12.75,11.25,2.0,14.0,3,11,-8
2011,3246,3314,0.0,25.0,72.5,6.5,13.5,18.0,15.0,20.5,12.0,10.5,8.0,4.5,20.0,26.333333333333332,62.333333333333336,5.0,20.0,24.333333333333332,17.0,34.666666666666664,13.333333333333334,16.666666666666668,6.0,6.666666666666667,16.333333333333332,4,5,-1
2011,3396,3323,0.0,24.5,60.0,6.0,8.5,15.5,13.5,21.0,10.5,12.5,11.5,2.5,17.0,26.166666666666668,54.833333333333336,4.666666666666667,15.833333333333334,22.333333333333332,11.666666666666666,25.833333333333332,16.333333333333332,16.833333333333332,9.5,3.6666666666666665,15.833333333333334,10,2,8
2011,3210,3326,0.0,27.5,65.0,2.0,7.5,10.0,17.0,16.0,10.5,14.5,13.5,2.0,19.0,29.333333333333332,55.0,4.333333333333333,11.0,14.666666666666666,6.333333333333333,24.666666666666668,19.333333333333332,15.0,6.0,7.0,12.333333333333334,5,4,1
2011,3385,3390,0.0,21.5,60.0,1.5,7.5,13.0,14.5,21.5,11.5,15.0,9.0,2.0,12.0,28.6,57.8,7.0,11.4,16.0,12.6,29.2,17.2,14.4,4.8,4.4,12.4,9,1,8
2011,3266,3397,0.0,26.0,61.5,6.5,10.5,13.5,11.0,23.5,10.5,12.5,6.0,5.0,11.5,31.75,68.0,5.0,12.0,19.0,17.5,31.25,15.75,11.5,6.5,5.25,13.5,8,1,7
2011,3452,3124,0.0,25.5,64.5,6.0,16.5,24.5,18.0,21.5,11.5,16.0,7.5,2.5,23.0,24.5,52.0,2.75,18.25,27.25,12.25,28.25,12.25,16.5,6.0,9.5,14.25,9,1,8
2011,3345,3163,0.0,15.5,48.0,4.0,11.5,14.0,7.0,21.5,7.5,12.5,6.0,7.5,14.5,26.6,59.6,5.6,10.2,14.0,14.6,28.0,19.0,14.8,8.2,3.4,13.6,9,1,8
2011,3268,3207,0.0,20.5,57.5,4.0,18.5,27.5,20.0,24.5,11.5,21.5,10.0,3.5,19.0,22.666666666666668,57.0,10.333333333333334,13.333333333333334,17.666666666666668,13.666666666666666,21.666666666666668,12.0,13.666666666666666,7.666666666666667,4.333333333333333,18.333333333333332,4,5,-1
2011,3199,3208,0.0,22.5,54.5,6.5,16.0,25.5,17.0,31.5,14.5,17.5,5.0,1.0,16.0,20.0,56.666666666666664,4.333333333333333,7.333333333333333,13.0,13.0,24.333333333333332,8.666666666666666,15.666666666666666,8.333333333333334,3.6666666666666665,15.0,3,6,-3
2011,3462,3257,0.0,26.0,56.5,8.5,13.0,20.5,13.0,23.5,15.0,18.5,6.5,7.0,17.0,29.333333333333332,56.666666666666664,7.0,12.666666666666666,16.0,11.333333333333334,23.0,14.666666666666666,17.0,12.666666666666666,2.3333333333333335,15.333333333333334,2,7,-5
2011,3274,3328,0.0,28.5,69.5,7.0,17.5,24.0,17.0,27.5,15.5,14.5,10.5,5.5,16.0,27.666666666666668,63.333333333333336,5.333333333333333,15.0,18.0,12.333333333333334,27.0,16.0,21.333333333333332,7.333333333333333,3.6666666666666665,17.0,3,6,-3
2011,3353,3401,0.0,23.5,54.0,4.5,10.5,13.5,10.5,26.5,15.5,16.0,8.5,5.5,19.0,27.0,60.0,5.166666666666667,13.0,16.5,13.333333333333334,24.5,14.666666666666666,13.166666666666666,8.5,5.0,16.166666666666668,7,2,5
2011,3277,3453,0.0,25.0,59.5,7.0,5.5,9.5,12.5,24.5,15.5,18.5,9.0,4.0,19.0,23.0,54.333333333333336,7.333333333333333,13.333333333333334,18.333333333333332,12.333333333333334,19.333333333333332,17.333333333333332,18.0,10.333333333333334,2.0,15.333333333333334,4,5,-1
2011,3257,3211,0.0,29.333333333333332,56.666666666666664,7.0,12.666666666666666,16.0,11.333333333333334,23.0,14.666666666666666,17.0,12.666666666666666,2.3333333333333335,15.333333333333334,28.5,63.5,4.25,18.0,22.0,10.5,23.25,17.0,12.75,11.25,2.0,14.0,7,11,-4
2011,3328,3323,0.0,27.666666666666668,63.333333333333336,5.333333333333333,15.0,18.0,12.333333333333334,27.0,16.0,21.333333333333332,7.333333333333333,3.6666666666666665,17.0,26.166666666666668,54.833333333333336,4.666666666666667,15.833333333333334,22.333333333333332,11.666666666666666,25.833333333333332,16.333333333333332,16.833333333333332,9.5,3.6666666666666665,15.833333333333334,6,2,4
2011,3314,3390,0.0,26.333333333333332,62.333333333333336,5.0,20.0,24.333333333333332,17.0,34.666666666666664,13.333333333333334,16.666666666666668,6.0,6.666666666666667,16.333333333333332,28.6,57.8,7.0,11.4,16.0,12.6,29.2,17.2,14.4,4.8,4.4,12.4,5,1,4
2011,3326,3397,0.0,29.333333333333332,55.0,4.333333333333333,11.0,14.666666666666666,6.333333333333333,24.666666666666668,19.333333333333332,15.0,6.0,7.0,12.333333333333334,31.75,68.0,5.0,12.0,19.0,17.5,31.25,15.75,11.5,6.5,5.25,13.5,4,1,3
2011,3453,3124,0.0,23.0,54.333333333333336,7.333333333333333,13.333333333333334,18.333333333333332,12.333333333333334,19.333333333333332,17.333333333333332,18.0,10.333333333333334,2.0,15.333333333333334,24.5,52.0,2.75,18.25,27.25,12.25,28.25,12.25,16.5,6.0,9.5,14.25,5,1,4
2011,3207,3163,0.0,22.666666666666668,57.0,10.333333333333334,13.333333333333334,17.666666666666668,13.666666666666666,21.666666666666668,12.0,13.666666666666666,7.666666666666667,4.333333333333333,18.333333333333332,26.6,59.6,5.6,10.2,14.0,14.6,28.0,19.0,14.8,8.2,3.4,13.6,5,1,4
2011,3177,3181,0.0,24.666666666666668,63.666666666666664,6.666666666666667,8.666666666666666,15.0,17.666666666666668,20.0,11.666666666666666,13.666666666666666,9.333333333333334,3.0,15.333333333333334,25.75,63.25,4.5,11.75,18.25,16.25,21.5,15.25,14.0,12.5,1.0,14.0,3,2,1
2011,3208,3401,0.0,20.0,56.666666666666664,4.333333333333333,7.333333333333333,13.0,13.0,24.333333333333332,8.666666666666666,15.666666666666666,8.333333333333334,3.6666666666666665,15.0,27.0,60.0,5.166666666666667,13.0,16.5,13.333333333333334,24.5,14.666666666666666,13.166666666666666,8.5,5.0,16.166666666666668,6,2,4
2011,3397,3323,0.0,31.75,68.0,5.0,12.0,19.0,17.5,31.25,15.75,11.5,6.5,5.25,13.5,26.166666666666668,54.833333333333336,4.666666666666667,15.833333333333334,22.333333333333332,11.666666666666666,25.833333333333332,16.333333333333332,16.833333333333332,9.5,3.6666666666666665,15.833333333333334,1,2,-1
2011,3211,3390,0.0,28.5,63.5,4.25,18.0,22.0,10.5,23.25,17.0,12.75,11.25,2.0,14.0,28.6,57.8,7.0,11.4,16.0,12.6,29.2,17.2,14.4,4.8,4.4,12.4,11,1,10
2011,3181,3163,0.0,25.75,63.25,4.5,11.75,18.25,16.25,21.5,15.25,14.0,12.5,1.0,14.0,26.6,59.6,5.6,10.2,14.0,14.6,28.0,19.0,14.8,8.2,3.4,13.6,2,1,1
2011,3124,3401,0.0,24.5,52.0,2.75,18.25,27.25,12.25,28.25,12.25,16.5,6.0,9.5,14.25,27.0,60.0,5.166666666666667,13.0,16.5,13.333333333333334,24.5,14.666666666666666,13.166666666666666,8.5,5.0,16.166666666666668,1,2,-1
2011,3163,3323,0.0,26.6,59.6,5.6,10.2,14.0,14.6,28.0,19.0,14.8,8.2,3.4,13.6,26.166666666666668,54.833333333333336,4.666666666666667,15.833333333333334,22.333333333333332,11.666666666666666,25.833333333333332,16.333333333333332,16.833333333333332,9.5,3.6666666666666665,15.833333333333334,1,2,-1
2011,3390,3401,0.0,28.6,57.8,7.0,11.4,16.0,12.6,29.2,17.2,14.4,4.8,4.4,12.4,27.0,60.0,5.166666666666667,13.0,16.5,13.333333333333334,24.5,14.666666666666666,13.166666666666666,8.5,5.0,16.166666666666668,1,2,-1
2011,3323,3401,0.0,26.166666666666668,54.833333333333336,4.666666666666667,15.833333333333334,22.333333333333332,11.666666666666666,25.833333333333332,16.333333333333332,16.833333333333332,9.5,3.6666666666666665,15.833333333333334,27.0,60.0,5.166666666666667,13.0,16.5,13.333333333333334,24.5,14.666666666666666,13.166666666666666,8.5,5.0,16.166666666666668,2,2,0
2012,3173,3116,0.0,21.0,59.0,8.0,5.0,10.0,9.0,28.0,16.0,12.0,2.0,5.0,18.0,23.0,61.0,4.5,15.0,18.5,13.5,26.5,14.0,10.5,9.0,1.0,13.5,11,6,5
2012,3341,3163,0.0,19.0,54.0,4.0,5.0,8.0,9.0,14.0,7.0,17.0,6.0,3.0,18.0,28.4,58.8,5.0,15.6,18.4,13.8,29.4,16.8,16.8,9.4,5.8,14.8,16,1,15
2012,3140,3177,0.0,20.0,59.0,6.0,9.0,10.0,14.0,29.0,17.0,20.0,8.0,5.0,18.0,21.5,59.0,3.0,7.5,11.0,8.5,23.0,8.5,14.5,12.5,2.5,12.5,10,7,3
2012,3353,3211,0.0,26.0,63.0,7.0,14.0,24.0,15.0,21.0,14.0,19.0,8.0,2.0,25.0,26.0,62.0,4.666666666666667,14.333333333333334,19.666666666666668,14.0,25.333333333333332,14.666666666666666,13.333333333333334,7.333333333333333,3.0,15.0,6,11,-5
2012,3343,3243,0.0,26.0,61.0,3.0,9.0,12.0,16.0,24.0,8.0,14.0,5.0,0.0,10.0,17.5,55.5,4.5,7.0,9.5,11.5,19.0,9.5,15.0,5.5,3.0,11.0,9,8,1
2012,3270,3246,0.0,21.0,70.0,2.0,18.0,25.0,18.0,22.0,9.0,13.0,12.0,2.0,21.0,24.0,58.5,6.0,15.25,22.0,16.0,25.75,14.0,19.5,8.5,3.75,19.5,15,2,13
2012,3277,3257,0.0,25.0,61.0,3.0,2.0,6.0,13.0,21.0,14.0,14.0,7.0,3.0,17.0,25.0,61.0,3.5,14.0,18.5,14.5,23.0,15.0,14.0,8.5,2.5,16.0,10,7,3
2012,3298,3268,0.0,18.0,59.0,6.0,2.0,2.0,7.0,26.0,10.0,10.0,4.0,1.0,13.0,25.0,58.0,3.25,12.0,17.75,12.5,26.5,12.75,16.5,7.5,2.25,13.25,15,2,13
2012,3226,3274,0.0,13.0,52.0,3.0,12.0,17.0,13.0,15.0,6.0,20.0,9.0,6.0,18.0,23.0,59.5,2.0,14.0,19.0,17.5,26.5,8.5,16.0,8.5,4.0,17.0,14,3,11
2012,3355,3345,0.0,22.0,55.0,10.0,14.0,18.0,14.0,19.0,14.0,15.0,4.0,3.0,12.0,27.0,60.0,7.5,10.5,14.0,13.5,21.5,19.5,13.5,9.5,7.0,18.5,13,4,9
2012,3185,3376,0.0,16.0,60.0,0.0,16.0,22.0,16.0,20.0,10.0,17.0,6.0,3.0,12.0,28.333333333333332,61.666666666666664,5.0,9.0,14.666666666666666,13.0,22.333333333333332,14.333333333333334,13.333333333333334,9.666666666666666,5.333333333333333,17.333333333333332,12,5,7
2012,3214,3390,0.0,20.0,63.0,2.0,9.0,17.0,10.0,15.0,8.0,6.0,14.0,1.0,11.0,26.0,55.4,3.8,14.0,19.2,10.0,27.4,15.6,11.0,5.6,6.2,14.2,16,1,15
2012,3404,3397,0.0,19.0,66.0,4.0,7.0,8.0,13.0,26.0,12.0,8.0,3.0,4.0,12.0,25.5,67.75,5.75,12.5,16.0,18.75,29.0,12.5,11.75,7.0,4.5,12.75,15,2,13
2012,3107,3401,0.0,19.0,60.0,3.0,6.0,16.0,23.0,25.0,8.0,24.0,8.0,3.0,19.0,25.333333333333332,57.0,4.666666666666667,12.666666666666666,18.0,10.0,22.666666666666668,14.333333333333334,15.333333333333334,9.0,4.666666666666667,16.333333333333332,14,3,11
2012,3400,3452,0.0,19.0,68.0,5.0,12.0,20.0,22.0,19.0,9.0,11.0,11.0,2.0,19.0,21.5,55.5,5.0,13.5,17.0,13.0,28.5,13.0,15.5,4.0,3.5,21.0,9,8,1
2012,3235,3453,0.0,17.0,37.0,9.0,14.0,19.0,7.0,27.0,13.0,30.0,6.0,2.0,16.0,23.0,58.5,8.0,12.5,15.0,9.0,17.0,15.5,18.5,20.5,1.5,19.5,10,7,3
2012,3364,3124,0.0,16.0,60.0,2.0,6.0,7.0,15.0,15.0,9.0,16.0,4.0,1.0,25.0,25.833333333333332,54.833333333333336,3.8333333333333335,20.5,28.0,14.5,27.333333333333332,14.166666666666666,11.666666666666666,5.666666666666667,6.666666666666667,11.666666666666666,16,1,15
2012,3234,3143,0.0,30.0,59.0,5.0,9.0,10.0,7.0,22.0,18.0,18.0,9.0,4.0,21.0,27.5,61.0,4.0,14.0,22.0,17.5,20.5,16.5,15.0,10.5,2.0,19.5,9,8,1
2012,3114,3174,0.0,16.0,52.0,2.0,8.0,15.0,13.0,26.0,6.0,19.0,1.0,5.0,15.0,24.5,59.5,4.5,15.0,19.5,12.5,27.5,11.0,10.0,5.0,3.0,13.5,14,3,11
2012,3359,3181,0.0,17.0,53.0,7.0,6.0,7.0,6.0,17.0,9.0,18.0,5.0,3.0,16.0,31.0,58.75,4.5,13.75,16.0,10.5,24.75,17.5,13.0,9.25,3.75,14.75,15,2,13
2012,3326,3196,0.0,28.0,59.0,4.0,5.0,10.0,6.0,29.0,13.0,13.0,7.0,11.0,12.0,24.5,72.0,6.5,8.0,12.5,22.0,22.5,14.0,14.0,6.0,3.0,17.5,8,9,-1
2012,3201,3207,0.0,18.0,53.0,7.0,13.0,19.0,13.0,28.0,13.0,19.0,7.0,1.0,17.0,22.5,63.5,5.0,12.5,20.0,15.5,23.0,9.5,14.5,8.0,2.0,17.0,12,5,7
2012,3357,3210,0.0,20.0,51.0,5.0,5.0,11.0,9.0,16.0,15.0,20.0,10.0,0.0,18.0,27.0,59.0,8.666666666666666,10.666666666666666,15.666666666666666,15.333333333333334,22.666666666666668,14.666666666666666,18.666666666666668,9.0,3.0,18.333333333333332,13,4,9
2012,3304,3242,0.0,20.0,61.0,1.0,8.0,9.0,14.0,28.0,7.0,15.0,4.0,5.0,14.0,28.666666666666668,64.0,4.0,5.333333333333333,11.0,12.0,25.0,11.333333333333334,10.333333333333334,4.666666666666667,2.6666666666666665,16.0,6,11,-5
2012,3361,3261,0.0,22.0,55.0,5.0,7.0,20.0,11.0,21.0,9.0,9.0,7.0,3.0,27.0,22.5,60.0,3.0,24.0,29.5,17.0,29.0,13.5,14.0,4.0,2.5,19.0,12,5,7
2012,3208,3265,0.0,27.0,67.0,10.0,6.0,8.0,15.0,20.0,8.0,14.0,13.0,2.0,21.0,22.0,48.0,7.0,18.5,22.0,6.5,22.0,9.0,12.5,5.0,3.0,13.0,4,13,-9
2012,3251,3323,0.0,13.0,42.0,4.0,13.0,20.0,9.0,20.0,5.0,23.0,6.0,5.0,11.0,28.333333333333332,63.666666666666664,3.8333333333333335,14.5,19.333333333333332,16.5,23.333333333333332,17.666666666666668,13.166666666666666,11.0,4.5,14.833333333333334,16,1,15
2012,3276,3328,0.0,25.0,58.0,8.0,9.0,14.0,7.0,26.0,11.0,14.0,4.0,2.0,15.0,28.5,58.5,7.0,15.0,21.0,11.5,28.5,19.0,13.5,6.5,3.0,15.0,11,6,5
2012,3431,3336,0.0,28.0,67.0,4.0,17.0,21.0,15.0,30.0,14.0,17.0,9.0,5.0,20.0,26.0,63.666666666666664,5.666666666666667,20.333333333333332,25.333333333333332,11.0,22.666666666666668,9.0,13.333333333333334,8.333333333333334,3.0,15.666666666666666,13,4,9
2012,3195,3382,0.0,20.0,56.0,7.0,18.0,24.0,9.0,29.0,9.0,14.0,4.0,3.0,23.0,18.666666666666668,51.333333333333336,3.6666666666666665,16.666666666666668,23.0,10.666666666666666,24.0,5.0,15.333333333333334,4.666666666666667,0.6666666666666666,18.666666666666668,12,5,7
2012,3166,3385,0.0,24.0,53.0,7.0,12.0,12.0,4.0,20.0,17.0,14.0,10.0,2.0,16.0,23.666666666666668,57.0,2.6666666666666665,13.333333333333334,17.0,10.666666666666666,21.333333333333332,12.666666666666666,14.333333333333334,7.666666666666667,2.0,15.0,14,3,11
2012,3292,3435,0.0,18.0,64.0,5.0,5.0,10.0,25.0,16.0,9.0,15.0,4.0,3.0,17.0,25.0,56.5,8.0,12.0,18.0,16.5,17.5,14.0,16.0,7.0,2.5,14.5,10,7,3
2012,3243,3163,0.0,17.5,55.5,4.5,7.0,9.5,11.5,19.0,9.5,15.0,5.5,3.0,11.0,28.4,58.8,5.0,15.6,18.4,13.8,29.4,16.8,16.8,9.4,5.8,14.8,8,1,7
2012,3274,3211,0.0,23.0,59.5,2.0,14.0,19.0,17.5,26.5,8.5,16.0,8.5,4.0,17.0,26.0,62.0,4.666666666666667,14.333333333333334,19.666666666666668,14.0,25.333333333333332,14.666666666666666,13.333333333333334,7.333333333333333,3.0,15.0,3,11,-8
2012,3453,3246,0.0,23.0,58.5,8.0,12.5,15.0,9.0,17.0,15.5,18.5,20.5,1.5,19.5,24.0,58.5,6.0,15.25,22.0,16.0,25.75,14.0,19.5,8.5,3.75,19.5,7,2,5
2012,3257,3268,0.0,25.0,61.0,3.5,14.0,18.5,14.5,23.0,15.0,14.0,8.5,2.5,16.0,25.0,58.0,3.25,12.0,17.75,12.5,26.5,12.75,16.5,7.5,2.25,13.25,7,2,5
2012,3345,3376,0.0,27.0,60.0,7.5,10.5,14.0,13.5,21.5,19.5,13.5,9.5,7.0,18.5,28.333333333333332,61.666666666666664,5.0,9.0,14.666666666666666,13.0,22.333333333333332,14.333333333333334,13.333333333333334,9.666666666666666,5.333333333333333,17.333333333333332,4,5,-1
2012,3452,3390,0.0,21.5,55.5,5.0,13.5,17.0,13.0,28.5,13.0,15.5,4.0,3.5,21.0,26.0,55.4,3.8,14.0,19.2,10.0,27.4,15.6,11.0,5.6,6.2,14.2,8,1,7
2012,3177,3397,0.0,21.5,59.0,3.0,7.5,11.0,8.5,23.0,8.5,14.5,12.5,2.5,12.5,25.5,67.75,5.75,12.5,16.0,18.75,29.0,12.5,11.75,7.0,4.5,12.75,7,2,5
2012,3116,3401,0.0,23.0,61.0,4.5,15.0,18.5,13.5,26.5,14.0,10.5,9.0,1.0,13.5,25.333333333333332,57.0,4.666666666666667,12.666666666666666,18.0,10.0,22.666666666666668,14.333333333333334,15.333333333333334,9.0,4.666666666666667,16.333333333333332,6,3,3
2012,3196,3124,0.0,24.5,72.0,6.5,8.0,12.5,22.0,22.5,14.0,14.0,6.0,3.0,17.5,25.833333333333332,54.833333333333336,3.8333333333333335,20.5,28.0,14.5,27.333333333333332,14.166666666666666,11.666666666666666,5.666666666666667,6.666666666666667,11.666666666666666,9,1,8
2012,3435,3181,0.0,25.0,56.5,8.0,12.0,18.0,16.5,17.5,14.0,16.0,7.0,2.5,14.5,31.0,58.75,4.5,13.75,16.0,10.5,24.75,17.5,13.0,9.25,3.75,14.75,7,2,5
2012,3207,3210,0.0,22.5,63.5,5.0,12.5,20.0,15.5,23.0,9.5,14.5,8.0,2.0,17.0,27.0,59.0,8.666666666666666,10.666666666666666,15.666666666666666,15.333333333333334,22.666666666666668,14.666666666666666,18.666666666666668,9.0,3.0,18.333333333333332,5,4,1
2012,3174,3242,0.0,24.5,59.5,4.5,15.0,19.5,12.5,27.5,11.0,10.0,5.0,3.0,13.5,28.666666666666668,64.0,4.0,5.333333333333333,11.0,12.0,25.0,11.333333333333334,10.333333333333334,4.666666666666667,2.6666666666666665,16.0,3,11,-8
2012,3143,3323,0.0,27.5,61.0,4.0,14.0,22.0,17.5,20.5,16.5,15.0,10.5,2.0,19.5,28.333333333333332,63.666666666666664,3.8333333333333335,14.5,19.333333333333332,16.5,23.333333333333332,17.666666666666668,13.166666666666666,11.0,4.5,14.833333333333334,8,1,7
2012,3261,3336,0.0,22.5,60.0,3.0,24.0,29.5,17.0,29.0,13.5,14.0,4.0,2.5,19.0,26.0,63.666666666666664,5.666666666666667,20.333333333333332,25.333333333333332,11.0,22.666666666666668,9.0,13.333333333333334,8.333333333333334,3.0,15.666666666666666,5,4,1
2012,3265,3382,0.0,22.0,48.0,7.0,18.5,22.0,6.5,22.0,9.0,12.5,5.0,3.0,13.0,18.666666666666668,51.333333333333336,3.6666666666666665,16.666666666666668,23.0,10.666666666666666,24.0,5.0,15.333333333333334,4.666666666666667,0.6666666666666666,18.666666666666668,13,5,8
2012,3328,3385,0.0,28.5,58.5,7.0,15.0,21.0,11.5,28.5,19.0,13.5,6.5,3.0,15.0,23.666666666666668,57.0,2.6666666666666665,13.333333333333334,17.0,10.666666666666666,21.333333333333332,12.666666666666666,14.333333333333334,7.666666666666667,2.0,15.0,6,3,3
2012,3210,3124,0.0,27.0,59.0,8.666666666666666,10.666666666666666,15.666666666666666,15.333333333333334,22.666666666666668,14.666666666666666,18.666666666666668,9.0,3.0,18.333333333333332,25.833333333333332,54.833333333333336,3.8333333333333335,20.5,28.0,14.5,27.333333333333332,14.166666666666666,11.666666666666666,5.666666666666667,6.666666666666667,11.666666666666666,4,1,3
