Pred,Seed_A,Seed_B,Average_Score_A,Average_FGM_A,Average_FGA_A,Average_FGM3_A,Average_FGA3_A,Average_FTM_A,Average_FTA_A,Average_OR_A,Average_DR_A,Average_Ast_A,Average_TO_A,Average_Stl_A,Average_Blk_A,Average_PF_A,Average_Wins_A,Average_WinsHome_A,Average_WinsAway_A,Average_WinsOT_A,Average_Point diff_A,Average_Point diff win_A,Average_Point diff loss_A,Average_Losses_A,Average_LossesHome_A,Average_LossesAway_A,Average_LossesOT_A,Average_Score_B,Average_FGM_B,Average_FGA_B,Average_FGM3_B,Average_FGA3_B,Average_FTM_B,Average_FTA_B,Average_OR_B,Average_DR_B,Average_Ast_B,Average_TO_B,Average_Stl_B,Average_Blk_B,Average_PF_B,Average_Wins_B,Average_WinsHome_B,Average_WinsAway_B,Average_WinsOT_B,Average_Point diff_B,Average_Point diff win_B,Average_Point diff loss_B,Average_Losses_B,Average_LossesHome_B,Average_LossesAway_B,Average_LossesOT_B,538rating_A,538rating_B,Total_Score_A,Total_FGM_A,Total_FGA_A,Total_FGM3_A,Total_FGA3_A,Total_FTM_A,Total_FTA_A,Total_OR_A,Total_DR_A,Total_Ast_A,Total_TO_A,Total_Stl_A,Total_Blk_A,Total_PF_A,Total_Game played_A,Total_Game Home_A,Total_Game Away_A,Total_Game OT_A,Total_Wins_A,Total_WinsHome_A,Total_WinsAway_A,Total_WinsOT_A,Total_Point diff_A,Total_Point diff win_A,Total_Point diff loss_A,Total_Losses_A,Total_LossesHome_A,Total_LossesAway_A,Total_LossesOT_A,Total_Score_B,Total_FGM_B,Total_FGA_B,Total_FGM3_B,Total_FGA3_B,Total_FTM_B,Total_FTA_B,Total_OR_B,Total_DR_B,Total_Ast_B,Total_TO_B,Total_Stl_B,Total_Blk_B,Total_PF_B,Total_Game played_B,Total_Game Home_B,Total_Game Away_B,Total_Game OT_B,Total_Wins_B,Total_WinsHome_B,Total_WinsAway_B,Total_WinsOT_B,Total_Point diff_B,Total_Point diff win_B,Total_Point diff loss_B,Total_Losses_B,Total_LossesHome_B,Total_LossesAway_B,Total_LossesOT_B,Total_FGA3_AmenoB,Average_LossesHome_AmenoB,Total_LossesAway_AmenoB,Average_WinsOT_AmenoB,Average_WinsAway_AmenoB,Total_Point diff win_AmenoB,Average_Point diff win_AmenoB,Average_FGA_AmenoB,Total_Score_AmenoB,Total_Game played_AmenoB,Total_Wins_AmenoB,Total_Blk_AmenoB,Average_FTA_AmenoB,Average_OR_AmenoB,Total_FGM3_AmenoB,Seed_AmenoB,Total_TO_AmenoB,Average_FTM_AmenoB,Average_Point diff_AmenoB,Average_LossesOT_AmenoB,Average_PF_AmenoB,Total_OR_AmenoB,Total_Ast_AmenoB,Total_Game Away_AmenoB,Total_LossesOT_AmenoB,Average_FGM3_AmenoB,Average_FGA3_AmenoB,Total_FTM_AmenoB,Average_Score_AmenoB,Average_DR_AmenoB,Average_Wins_AmenoB,Average_TO_AmenoB,Average_Stl_AmenoB,Total_Game OT_AmenoB,Total_FGA_AmenoB,Average_Point diff loss_AmenoB,Total_WinsHome_AmenoB,Total_WinsAway_AmenoB,Total_WinsOT_AmenoB,Average_LossesAway_AmenoB,Total_LossesHome_AmenoB,Total_DR_AmenoB,Average_Losses_AmenoB,Average_Ast_AmenoB,Total_FTA_AmenoB,Total_Losses_AmenoB,Average_WinsHome_AmenoB,Total_Stl_AmenoB,Total_Point diff_AmenoB,Total_FGM_AmenoB,Total_PF_AmenoB,538rating_AmenoB,Average_Blk_AmenoB,Total_Point diff loss_AmenoB,Total_Game Home_AmenoB,Average_FGM_AmenoB,ID
1,5,12,82.9090909090909,30.303030303030305,65.06060606060606,8.393939393939394,22.393939393939394,13.909090909090908,19.09090909090909,13.212121212121213,28.818181818181817,17.606060606060606,12.969696969696969,9.424242424242424,2.9393939393939394,15.212121212121213,0.7878787878787878,0.7894736842105263,0.7857142857142857,0.0,42.54545454545455,22.939393939393938,-1.6666666666666667,0.21212121212121213,0.21052631578947367,0.21428571428571427,0.0,66.3225806451613,23.838709677419356,50.935483870967744,6.838709677419355,19.06451612903226,11.806451612903226,15.870967741935484,9.516129032258064,27.870967741935484,14.516129032258064,15.03225806451613,6.193548387096774,4.741935483870968,13.806451612903226,0.9032258064516129,0.9285714285714286,0.8823529411764706,0.0,27.096774193548388,14.870967741935484,-1.3225806451612903,0.0967741935483871,0.07142857142857142,0.11764705882352941,0.0,92.27,77.62,2736,1000,2147,277,739,459,630,436,951,581,428,311,97,502,33,19,14,0,26,15,11,0,1404,757,-55,7,4,3,0,2056,739,1579,212,591,366,492,295,864,450,466,192,147,428,31,14,17,0,28,13,15,0,840,461,-41,3,1,2,0,148,0.13909774436090225,1,0.0,-0.09663865546218486,296,8.068426197458454,14.125122189638319,680,2,-2,-50,3.219941348973606,3.6959921798631488,65,-7,-38,2.1026392961876823,15.448680351906159,0.0,1.4056695992179868,141,131,-3,0,1.5552297165200395,3.3294232649071347,93,16.58651026392961,0.9472140762463326,-0.11534701857282503,-2.062561094819161,3.23069403714565,0,568,-0.3440860215053765,2,-4,0,0.09663865546218486,3,87,0.11534701857282503,3.0899315738025415,138,4,-0.13909774436090228,119,564,261,74,14.649999999999991,-1.8025415444770285,-14,5,6.464320625610949,2019_3266_3349
0,13,4,73.83333333333333,26.666666666666668,62.46666666666667,10.633333333333333,32.9,9.866666666666667,14.4,10.733333333333333,23.5,15.533333333333333,12.4,10.066666666666666,3.1,16.766666666666666,0.8666666666666667,0.8823529411764706,0.8461538461538461,0.0,35.6,19.766666666666666,-1.9666666666666666,0.13333333333333333,0.11764705882352941,0.15384615384615385,0.0,74.28125,26.9375,59.6875,7.09375,19.59375,13.3125,19.6875,13.5625,28.71875,15.40625,15.75,6.65625,3.875,17.28125,0.75,0.8333333333333334,0.6428571428571429,0.0,21.0,12.8125,-2.3125,0.25,0.16666666666666666,0.35714285714285715,0.0,79.84,87.82,2215,800,1874,319,987,296,432,322,705,466,372,302,93,503,30,17,13,0,26,15,11,0,1068,593,-59,4,2,2,0,2377,862,1910,227,627,426,630,434,919,493,504,213,124,553,32,18,14,0,24,15,9,0,672,410,-74,8,3,5,0,360,-0.04901960784313725,-3,0.0,0.20329670329670324,183,6.954166666666666,2.7791666666666686,-162,-2,2,-31,-5.2875,-2.8291666666666675,92,9,-132,-3.445833333333333,14.600000000000001,0.0,-0.5145833333333343,-112,-27,-1,0,3.539583333333333,13.306249999999999,-130,-0.4479166666666714,-5.21875,0.1166666666666667,-3.3499999999999996,3.4104166666666664,0,-36,0.34583333333333344,0,2,0,-0.2032967032967033,-1,-214,-0.11666666666666667,0.12708333333333321,-198,-4,0.04901960784313719,89,396,-62,-50,-7.97999999999999,-0.7749999999999999,15,-1,-0.27083333333333215,2019_3195_3274
0,9,8,64.8125,23.0625,56.71875,5.65625,18.78125,13.03125,18.0625,10.5,24.4375,13.0,15.0625,8.0,4.46875,14.5625,0.65625,0.6,0.75,1.0,2.0,8.09375,-7.09375,0.34375,0.4,0.25,0.0,71.96875,27.09375,60.4375,4.5625,13.9375,13.21875,18.875,13.75,25.65625,15.1875,16.25,7.3125,3.53125,17.15625,0.65625,0.8125,0.5,1.0,16.625,11.65625,-3.34375,0.34375,0.1875,0.5,0.0,81.06,84.84,2074,738,1815,181,601,417,578,336,782,416,482,256,143,466,32,20,12,1,21,12,9,1,64,259,-227,11,8,3,0,2303,867,1934,146,446,423,604,440,821,486,520,234,113,549,32,16,16,2,21,13,8,2,532,373,-107,11,3,8,0,155,0.21250000000000002,-5,0.0,0.25,-114,-3.5625,-3.71875,-229,0,0,30,-0.8125,-3.25,35,1,-38,-0.1875,-14.625,0.0,-2.59375,-104,-70,-4,0,1.09375,4.84375,-6,-7.15625,-1.21875,0.0,-1.1875,0.6875,-1,-119,-3.75,-1,1,-1,-0.25,5,-39,0.0,-2.1875,-26,0,-0.21250000000000002,22,-468,-129,-83,-3.780000000000001,0.9375,-120,4,-4.03125,2019_3243_3276
1,1,16,86.09375,32.53125,66.15625,5.25,13.78125,15.78125,21.53125,17.34375,25.46875,16.5625,12.625,8.65625,5.4375,16.9375,0.9375,0.9333333333333333,0.9411764705882353,0.0,56.6875,28.84375,-0.5,0.0625,0.06666666666666667,0.058823529411764705,0.0,58.607142857142854,21.214285714285715,55.75,4.428571428571429,16.178571428571427,11.75,18.964285714285715,12.75,22.857142857142858,11.464285714285714,18.392857142857142,8.642857142857142,2.0,22.392857142857142,0.6071428571428571,0.7272727272727273,0.5294117647058824,0.0,-5.714285714285714,5.892857142857143,-8.75,0.39285714285714285,0.2727272727272727,0.47058823529411764,0.0,102.18,61.9,2755,1041,2117,168,441,505,689,555,815,530,404,277,174,542,32,15,17,0,30,14,16,0,1814,923,-16,2,1,1,0,1641,594,1561,124,453,329,531,357,640,321,515,242,56,627,28,11,17,0,17,8,9,0,-160,165,-245,11,3,8,0,-12,-0.20606060606060606,-7,0.0,0.4117647058823529,758,22.950892857142858,10.40625,1114,4,13,118,2.5669642857142847,4.59375,44,-15,-111,4.03125,62.401785714285715,0.0,-5.455357142857142,198,209,0,0,0.8214285714285712,-2.397321428571427,176,27.486607142857146,2.6116071428571423,0.3303571428571429,-5.767857142857142,0.01339285714285765,0,556,8.25,6,7,0,-0.4117647058823529,-2,175,-0.33035714285714285,5.0982142857142865,158,-9,0.20606060606060606,35,1974,447,-85,40.28000000000001,3.4375,229,4,11.316964285714285,2019_3280_3380
0,10,7,80.34375,28.40625,59.9375,8.75,24.4375,14.78125,19.34375,11.09375,28.5625,21.09375,17.78125,9.03125,2.5625,17.15625,0.8125,0.7142857142857143,0.8888888888888888,1.0,26.5625,15.21875,-1.9375,0.1875,0.2857142857142857,0.1111111111111111,0.0,65.96969696969697,22.757575757575758,50.75757575757576,8.303030303030303,22.87878787878788,12.151515151515152,16.424242424242426,9.242424242424242,26.393939393939394,13.969696969696969,16.181818181818183,5.9393939393939394,3.1818181818181817,17.181818181818183,0.696969696969697,0.7058823529411765,0.6875,1.0,16.060606060606062,10.878787878787879,-2.8484848484848486,0.30303030303030304,0.29411764705882354,0.3125,0.0,81.87,87.4,2571,909,1918,280,782,473,619,355,914,675,569,289,82,549,32,14,18,1,26,10,16,1,850,487,-62,6,4,2,0,2177,751,1675,274,755,401,542,305,871,461,534,196,105,567,33,17,16,2,23,12,11,2,530,359,-94,10,5,5,0,27,-0.00840336134453784,-3,0.0,0.20138888888888884,128,4.339962121212121,9.179924242424242,394,-1,3,-23,2.9195075757575744,1.8513257575757578,6,3,35,2.6297348484848477,10.501893939393938,0.0,-0.025568181818183433,50,214,2,0,0.44696969696969724,1.558712121212121,72,14.374053030303031,2.1685606060606055,0.11553030303030298,1.5994318181818166,3.0918560606060606,-1,243,0.9109848484848486,-2,5,-1,-0.2013888888888889,-1,43,-0.11553030303030304,7.124053030303031,77,-4,0.008403361344537785,93,320,158,-18,-5.530000000000001,-0.6193181818181817,32,-3,5.648674242424242,2019_3179_3281
1,2,15,85.15625,31.9375,63.625,9.75,23.34375,11.53125,15.0625,10.9375,26.34375,19.03125,10.125,6.90625,2.59375,13.0,0.875,0.875,0.875,1.0,42.8125,22.125,-0.71875,0.125,0.125,0.125,0.0,70.74193548387096,25.967741935483872,60.25806451612903,5.838709677419355,16.806451612903224,12.96774193548387,16.225806451612904,11.064516129032258,28.258064516129032,17.225806451612904,14.741935483870968,9.580645161290322,5.258064516129032,14.935483870967742,0.7741935483870968,0.8125,0.7333333333333333,0.0,21.225806451612904,12.483870967741936,-1.8709677419354838,0.22580645161290322,0.1875,0.26666666666666666,1.0,100.19,72.17,2725,1022,2036,312,747,369,482,350,843,609,324,221,83,416,32,16,16,1,28,14,14,1,1370,708,-23,4,2,2,0,2193,805,1868,181,521,402,503,343,876,534,457,297,163,463,31,16,15,1,24,13,11,0,658,387,-58,7,3,4,1,226,-0.0625,-2,1.0,0.14166666666666672,321,9.641129032258064,3.366935483870968,532,1,4,-80,-1.163306451612904,-0.127016129032258,131,-13,-133,-1.43649193548387,21.586693548387096,-1.0,-1.935483870967742,7,75,1,-1,3.911290322580645,6.537298387096776,-33,14.41431451612904,-1.914314516129032,0.10080645161290325,-4.616935483870968,-2.674395161290322,0,168,1.1522177419354838,1,3,1,-0.14166666666666666,-1,-33,-0.10080645161290322,1.805443548387096,-21,-3,0.0625,-76,712,217,-47,28.019999999999996,-2.664314516129032,35,0,5.969758064516128,2019_3332_3340
0,13,4,75.6875,26.96875,59.6875,10.4375,29.09375,11.3125,16.46875,11.8125,29.15625,16.3125,12.5625,5.5625,2.125,14.65625,0.8125,0.8461538461538461,0.7894736842105263,0.0,32.1875,17.4375,-1.34375,0.1875,0.15384615384615385,0.21052631578947367,1.0,75.73333333333333,27.433333333333334,63.233333333333334,6.0,18.233333333333334,14.866666666666667,20.533333333333335,13.833333333333334,25.166666666666668,13.1,13.6,8.333333333333334,6.3,16.766666666666666,0.7,0.6470588235294118,0.7692307692307693,0.5,18.466666666666665,12.8,-3.566666666666667,0.3,0.35294117647058826,0.23076923076923078,0.5,79.97,91.2,2422,863,1910,334,931,362,527,378,933,522,402,178,68,469,32,13,19,1,26,11,15,0,1030,558,-43,6,2,4,1,2272,823,1897,180,547,446,616,415,755,393,408,250,189,503,30,17,13,2,21,11,10,1,554,384,-107,9,6,3,1,384,-0.1990950226244344,1,-0.5,0.020242914979757054,174,4.637499999999999,-3.5458333333333343,150,2,5,-121,-4.064583333333335,-2.020833333333334,154,9,-6,-3.554166666666667,13.720833333333335,0.5,-2.1104166666666657,-37,129,6,0,4.4375,10.860416666666666,-84,-0.04583333333333428,3.989583333333332,0.11250000000000004,-1.0374999999999996,-2.770833333333334,-1,13,2.222916666666667,0,5,-1,-0.02024291497975711,-4,178,-0.11249999999999999,3.2125000000000004,-89,-3,0.19909502262443435,-72,476,40,-34,-11.230000000000004,-4.175,64,-4,-0.46458333333333357,2019_3125_3376
1,4,13,68.70967741935483,24.903225806451612,57.354838709677416,3.5161290322580645,11.096774193548388,15.387096774193548,21.93548387096774,12.806451612903226,28.451612903225808,12.419354838709678,14.935483870967742,6.290322580645161,3.5806451612903225,15.419354838709678,0.7741935483870968,0.7222222222222222,0.8461538461538461,0.0,19.483870967741936,12.0,-2.2580645161290325,0.22580645161290322,0.2777777777777778,0.15384615384615385,1.0,70.1875,26.25,68.0,5.875,20.8125,11.8125,17.0625,16.21875,29.3125,12.25,11.8125,7.03125,3.21875,17.5625,0.8125,0.9166666666666666,0.75,0.6666666666666666,16.75,10.59375,-2.21875,0.1875,0.08333333333333333,0.25,0.3333333333333333,88.25,76.28,2130,772,1778,109,344,477,680,397,882,385,463,195,111,478,31,18,13,1,24,13,11,0,604,372,-70,7,5,2,1,2246,840,2176,188,666,378,546,519,938,392,378,225,103,562,32,12,20,3,26,11,15,2,536,339,-71,6,1,5,1,-322,0.19444444444444448,-3,-0.6666666666666666,0.09615384615384615,33,1.40625,-10.645161290322584,-116,-1,-2,8,4.87298387096774,-3.412298387096774,-79,-9,85,3.574596774193548,2.733870967741936,0.6666666666666667,-2.143145161290322,-122,-7,-7,0,-2.3588709677419355,-9.715725806451612,99,-1.4778225806451672,-0.8608870967741922,-0.03830645161290325,3.122983870967742,-0.740927419354839,-2,-398,-0.03931451612903247,2,-4,-2,-0.09615384615384615,4,-56,0.03830645161290322,0.16935483870967794,134,1,-0.19444444444444442,-30,68,-68,-84,11.969999999999999,0.3618951612903225,1,6,-1.346774193548388,2019_3401_3460
0,16,1,72.17857142857143,25.535714285714285,54.785714285714285,7.892857142857143,23.571428571428573,13.214285714285714,17.714285714285715,11.357142857142858,25.035714285714285,16.464285714285715,18.214285714285715,7.321428571428571,3.392857142857143,18.821428571428573,0.6785714285714286,0.6363636363636364,0.7058823529411765,0.0,12.785714285714286,11.357142857142858,-4.964285714285714,0.32142857142857145,0.36363636363636365,0.29411764705882354,0.0,80.46875,32.0625,64.09375,3.09375,8.34375,13.25,19.75,14.375,32.59375,22.59375,13.09375,7.5,7.125,15.5625,0.96875,1.0,0.9411764705882353,0.0,51.875,26.09375,-0.15625,0.03125,0.0,0.058823529411764705,0.0,65.11,105.81,2021,715,1534,221,660,370,496,318,701,461,510,205,95,527,28,11,17,0,19,7,12,0,358,318,-139,9,4,5,0,2575,1026,2051,99,267,424,632,460,1043,723,419,240,228,498,32,15,17,0,31,15,16,0,1660,835,-5,1,0,1,0,393,0.36363636363636365,4,0.0,-0.23529411764705876,-517,-14.736607142857142,-9.308035714285715,-554,-4,-12,-133,-2.0357142857142847,-3.0178571428571423,122,15,91,-0.035714285714286476,-39.089285714285715,0.0,3.258928571428573,-142,-262,0,0,4.799107142857143,15.227678571428573,-54,-8.29017857142857,-7.558035714285715,-0.2901785714285714,5.120535714285715,-0.17857142857142883,0,-517,-4.808035714285714,-8,-4,0,0.23529411764705882,4,-342,0.29017857142857145,-6.129464285714285,-136,8,-0.36363636363636365,-35,-1302,-311,29,-40.7,-3.732142857142857,-134,-4,-6.526785714285715,2019_3101_3124
0,10,7,71.7,26.333333333333332,62.53333333333333,5.966666666666667,18.733333333333334,13.066666666666666,18.233333333333334,13.166666666666666,21.0,12.1,13.066666666666666,12.166666666666666,2.3,18.4,0.7,0.5625,0.8571428571428571,1.0,16.466666666666665,10.866666666666667,-2.6333333333333333,0.3,0.4375,0.14285714285714285,0.0,69.2258064516129,25.483870967741936,59.58064516129032,6.967741935483871,20.193548387096776,11.290322580645162,16.129032258064516,11.548387096774194,26.35483870967742,15.419354838709678,13.806451612903226,8.03225806451613,4.774193548387097,16.451612903225808,0.8064516129032258,0.8571428571428571,0.7647058823529411,1.0,12.903225806451612,8.129032258064516,-1.6774193548387097,0.1935483870967742,0.14285714285714285,0.23529411764705882,0.0,80.68,77.39,2151,790,1876,179,562,392,547,395,630,363,392,365,69,552,30,16,14,2,21,9,12,2,494,326,-79,9,7,2,0,2146,790,1847,216,626,350,500,358,817,478,428,249,148,510,31,14,17,2,25,12,13,2,400,252,-52,6,2,4,0,-64,0.29464285714285715,-2,0.0,0.09243697478991597,74,2.737634408602151,2.952688172043011,5,-1,-4,-79,2.1043010752688183,1.6182795698924721,-37,3,-36,1.7763440860215045,3.563440860215053,0.0,1.9483870967741908,37,-115,-3,0,-1.0010752688172042,-1.4602150537634415,42,2.474193548387106,-5.35483870967742,-0.1064516129032258,-0.7397849462365595,4.134408602150536,0,29,-0.9559139784946236,-3,-1,0,-0.09243697478991597,5,-187,0.1064516129032258,-3.3193548387096783,47,3,-0.2946428571428571,116,94,0,42,3.2900000000000063,-2.474193548387097,-27,2,0.8494623655913962,2019_3120_3140
1,8,9,72.38709677419355,26.677419354838708,60.38709677419355,7.193548387096774,20.387096774193548,11.838709677419354,16.838709677419356,12.516129032258064,26.677419354838708,15.483870967741936,13.290322580645162,4.419354838709677,3.6129032258064515,15.096774193548388,0.6129032258064516,0.6,0.625,0.6666666666666666,6.967741935483871,7.67741935483871,-4.193548387096774,0.3870967741935484,0.4,0.375,0.3333333333333333,75.03125,26.875,63.75,8.125,24.59375,13.15625,17.5,11.90625,25.125,15.53125,13.46875,7.65625,3.53125,17.0,0.5625,0.5882352941176471,0.5333333333333333,0.0,8.5625,8.8125,-4.53125,0.4375,0.4117647058823529,0.4666666666666667,1.0,84.29,80.36,2244,827,1872,223,632,367,522,388,827,480,412,137,112,468,31,15,16,3,19,9,10,2,216,238,-130,12,6,6,1,2401,860,2040,260,787,421,560,381,804,497,431,245,113,544,32,17,15,1,18,10,8,0,274,282,-145,14,7,7,1,-155,-0.0117647058823529,-1,0.6666666666666666,0.09166666666666667,-44,-1.13508064516129,-3.3629032258064484,-157,-1,1,-1,-0.6612903225806441,0.6098790322580641,-37,-1,-19,-1.317540322580646,-1.594758064516129,-0.6666666666666667,-1.903225806451612,7,-17,1,0,-0.931451612903226,-4.206653225806452,-54,-2.6441532258064484,1.5524193548387082,0.050403225806451624,-0.17842741935483808,-3.236895161290323,2,-168,0.337701612903226,-1,2,2,-0.09166666666666667,-1,23,-0.050403225806451624,-0.04737903225806406,-38,-2,0.0117647058823529,-108,-58,-33,-76,3.930000000000007,0.08165322580645151,15,-2,-0.1975806451612918,2019_3143_3314
0,12,5,61.70967741935484,23.612903225806452,54.645161290322584,3.193548387096774,9.67741935483871,11.290322580645162,15.580645161290322,10.580645161290322,22.548387096774192,14.0,13.870967741935484,6.67741935483871,1.6451612903225807,17.096774193548388,0.6774193548387096,0.6666666666666666,0.6875,0.0,10.451612903225806,9.03225806451613,-3.806451612903226,0.3225806451612903,0.3333333333333333,0.3125,0.0,73.6875,27.5,60.40625,4.65625,12.34375,14.03125,18.34375,12.625,25.9375,15.78125,13.3125,9.5,3.4375,15.28125,0.875,0.8235294117647058,0.9333333333333333,1.0,30.0625,16.09375,-1.0625,0.125,0.17647058823529413,0.06666666666666667,0.0,74.2,84.76,1913,732,1694,99,300,350,483,328,699,434,430,207,51,530,31,15,16,0,21,10,11,0,324,280,-118,10,5,5,0,2358,880,1933,149,395,449,587,404,830,505,426,304,110,489,32,17,15,1,28,14,14,1,962,515,-34,4,3,1,0,-95,0.15686274509803919,4,-1.0,-0.24583333333333335,-235,-7.06149193548387,-5.761088709677416,-445,-1,-7,-59,-2.763104838709678,-2.044354838709678,-50,7,4,-2.740927419354838,-19.610887096774192,0.0,1.815524193548388,-76,-71,1,0,-1.462701612903226,-2.66633064516129,-99,-11.97782258064516,-3.389112903225808,-0.19758064516129037,0.558467741935484,-2.82258064516129,-1,-239,-2.743951612903226,-4,-3,-1,0.24583333333333335,2,-131,0.1975806451612903,-1.78125,-104,6,-0.1568627450980392,-97,-638,-148,41,-10.560000000000002,-1.7923387096774193,-84,-2,-3.887096774193548,2019_3114_3211
1,3,14,78.9090909090909,28.333333333333332,63.63636363636363,8.848484848484848,26.454545454545453,13.393939393939394,17.0,11.06060606060606,29.515151515151516,15.515151515151516,13.575757575757576,7.0,4.363636363636363,15.757575757575758,0.7575757575757576,0.8333333333333334,0.6666666666666666,0.0,29.939393939393938,17.151515151515152,-2.1818181818181817,0.24242424242424243,0.16666666666666666,0.3333333333333333,0.0,71.53333333333333,26.466666666666665,63.666666666666664,5.133333333333334,17.6,13.466666666666667,19.233333333333334,12.766666666666667,27.166666666666668,12.566666666666666,15.833333333333334,10.566666666666666,4.866666666666666,17.766666666666666,0.8,0.75,0.8333333333333334,1.0,14.666666666666666,9.566666666666666,-2.2333333333333334,0.2,0.25,0.16666666666666666,0.0,88.45,66.98,2604,935,2100,292,873,442,561,365,974,512,448,231,144,520,33,18,15,0,25,15,10,0,988,566,-72,8,3,5,0,2146,794,1910,154,528,404,577,383,815,377,475,317,146,533,30,12,18,2,24,9,15,2,440,287,-67,6,3,3,0,345,-0.08333333333333334,2,-1.0,-0.16666666666666674,279,7.584848484848486,-0.030303030303031164,458,3,1,-2,-2.2333333333333343,-1.706060606060607,138,-11,-27,-0.07272727272727231,15.272727272727272,0.0,-2.009090909090908,-18,135,-3,0,3.715151515151514,8.854545454545452,38,7.375757575757575,2.3484848484848477,-0.042424242424242475,-2.257575757575758,-3.5666666666666664,-2,190,0.051515151515151736,6,-5,-2,0.16666666666666666,0,159,0.04242424242424242,2.948484848484849,-16,2,0.08333333333333337,-86,548,141,-13,21.47,-0.5030303030303029,-5,6,1.8666666666666671,2019_3235_3308
1,6,11,71.70967741935483,25.903225806451612,62.87096774193548,6.967741935483871,19.193548387096776,12.935483870967742,17.322580645161292,12.806451612903226,21.451612903225808,13.290322580645162,13.193548387096774,10.806451612903226,3.4838709677419355,18.129032258064516,0.7741935483870968,0.7894736842105263,0.75,0.5,27.096774193548388,14.870967741935484,-1.3225806451612903,0.22580645161290322,0.21052631578947367,0.25,0.5,70.74193548387096,25.93548387096774,62.193548387096776,6.806451612903226,21.06451612903226,12.064516129032258,15.451612903225806,11.838709677419354,26.677419354838708,15.290322580645162,13.96774193548387,9.225806451612904,5.290322580645161,15.67741935483871,0.7096774193548387,0.6,0.8125,0.0,15.290322580645162,11.806451612903226,-4.161290322580645,0.2903225806451613,0.4,0.1875,1.0,85.21,80.23,2223,803,1949,216,595,401,537,397,665,412,409,335,108,562,31,19,12,2,24,15,9,1,840,461,-41,7,4,3,1,2193,804,1928,211,653,374,479,367,827,474,433,286,164,486,31,15,16,2,22,9,13,0,474,366,-129,9,6,3,2,-58,-0.18947368421052635,0,0.5,-0.0625,95,3.064516129032258,0.6774193548387046,30,0,2,-56,1.8709677419354858,0.9677419354838719,5,-5,-24,0.870967741935484,11.806451612903226,-0.5,2.451612903225806,30,-62,-4,-1,0.16129032258064502,-1.870967741935484,27,0.9677419354838719,-5.2258064516129,0.06451612903225801,-0.7741935483870961,1.580645161290322,0,21,2.838709677419355,6,-4,1,0.0625,-2,-162,-0.06451612903225809,-2.0,58,-2,0.18947368421052635,49,366,-1,76,4.97999999999999,-1.8064516129032255,88,4,-0.032258064516128115,2019_3246_3343
1,3,14,74.9375,28.0625,60.6875,5.75,15.65625,13.0625,18.5,13.4375,29.03125,16.84375,15.40625,7.40625,5.28125,16.0,0.875,0.875,0.875,0.0,28.375,15.8125,-1.625,0.125,0.125,0.125,0.0,64.03225806451613,23.0,59.935483870967744,5.032258064516129,17.322580645161292,13.0,19.967741935483872,13.870967741935484,30.129032258064516,13.290322580645162,13.741935483870968,5.774193548387097,4.387096774193548,13.258064516129032,0.8064516129032258,0.875,0.7333333333333333,1.0,18.387096774193548,12.387096774193548,-3.193548387096774,0.1935483870967742,0.125,0.26666666666666666,0.0,91.47,70.15,2398,898,1942,184,501,418,592,430,929,539,493,237,169,512,32,16,16,0,28,14,14,0,908,506,-52,4,2,2,0,1985,713,1858,156,537,403,619,430,934,412,426,179,136,411,31,16,15,1,25,14,11,1,570,384,-99,6,2,4,0,-36,0.0,-2,-1.0,0.14166666666666672,122,3.425403225806452,0.7520161290322562,413,1,3,33,-1.4677419354838719,-0.433467741935484,28,-11,67,0.0625,9.987903225806452,0.0,2.741935483870968,0,127,1,0,0.717741935483871,-1.6663306451612918,15,10.905241935483872,-1.097782258064516,0.06854838709677424,1.664314516129032,1.632056451612903,-1,84,1.568548387096774,0,3,-1,-0.14166666666666666,0,-5,-0.06854838709677419,3.553427419354838,-27,-2,0.0,58,338,185,101,21.319999999999993,0.894153225806452,47,0,5.0625,2019_3268_3347
